num,date,HNA00AA001AXQ01Value,HNA00AA001BXQ01Value,HNA00AA002AXQ01Value,HNA00AA002BXQ01Value
1202,2016-3-9 08:20:00,100,100,80,80
1203,2016-3-9 08:30:00,100,100,80,80
1204,2016-3-9 08:40:00,100,100,80,80
1205,2016-3-9 08:50:00,100,100,80,80
1206,2016-3-9 09:00:00,80,84,100,100
1207,2016-3-9 09:10:00,76,76,100,100
1208,2016-3-9 09:20:00,68,68,100,100
1209,2016-3-9 09:30:00,68,68,100,100
1210,2016-3-9 09:40:00,68,68,100,100
1211,2016-3-9 09:50:00,68,68,100,100
1212,2016-3-9 10:00:00,68,68,100,100
1213,2016-3-9 10:10:00,68,68,100,100
1214,2016-3-9 10:20:00,100,100,80,80
1215,2016-3-9 10:30:00,100,100,64,64
1216,2016-3-9 10:40:00,100,100,80,80
1217,2016-3-9 10:50:00,100,100,80,80
1218,2016-3-9 11:00:00,96,96,84,84
1219,2016-3-9 11:10:00,96,96,84,84
1220,2016-3-9 11:20:00,92,92,88,88
1221,2016-3-9 11:30:00,92,92,88,88
1222,2016-3-9 11:40:00,92,92,88,88
1223,2016-3-9 11:50:00,92,92,88,88
1224,2016-3-9 12:00:00,92,92,88,88
1225,2016-3-9 12:10:00,84,84,100,100
1226,2016-3-9 12:20:00,68,68,100,100
1227,2016-3-9 12:30:00,68,68,100,100
1228,2016-3-9 12:40:00,68,68,100,100
1229,2016-3-9 12:50:00,68,68,100,100
1230,2016-3-9 13:00:00,68,68,100,100
1231,2016-3-9 13:10:00,68,68,100,100
1232,2016-3-9 13:20:00,68,68,100,100
1233,2016-3-9 13:30:00,68,68,100,100
1234,2016-3-9 13:40:00,68,68,100,100
1235,2016-3-9 13:50:00,68,68,100,100
1236,2016-3-9 14:00:00,68,68,100,100
1237,2016-3-9 14:10:00,68,68,100,100
1238,2016-3-9 14:20:00,68,68,100,100
1239,2016-3-9 14:30:00,68,68,100,100
1240,2016-3-9 14:40:00,68,68,100,100
1241,2016-3-9 14:50:00,68,68,100,100
1242,2016-3-9 15:00:00,68,68,100,100
1243,2016-3-9 15:10:00,68,68,100,100
1244,2016-3-9 15:20:00,68,68,100,100
1245,2016-3-9 15:30:00,68,68,100,100
1246,2016-3-9 15:40:00,68,68,100,100
1247,2016-3-9 15:50:00,68,68,100,100
1248,2016-3-9 16:00:00,68,68,100,100
1249,2016-3-9 16:10:00,68,68,100,100
1250,2016-3-9 16:20:00,68,68,100,100
1251,2016-3-9 16:30:00,68,68,100,100
1252,2016-3-9 16:40:00,68,68,100,100
1253,2016-3-9 16:50:00,68,68,100,100
1254,2016-3-9 17:00:00,68,68,100,100
1255,2016-3-9 17:10:00,68,68,100,100
1256,2016-3-9 17:20:00,68,68,100,100
1257,2016-3-9 17:30:00,68,68,100,100
1258,2016-3-9 17:40:00,68,68,100,100
1259,2016-3-9 17:50:00,68,68,100,100
1260,2016-3-9 18:00:00,68,68,100,100
1261,2016-3-9 18:10:00,68,68,100,100
1262,2016-3-9 18:20:00,68,68,100,100
1263,2016-3-9 18:30:00,68,68,100,100
1264,2016-3-9 18:40:00,68,68,100,100
1265,2016-3-9 18:50:00,68,68,100,100
1266,2016-3-9 19:00:00,60,60,100,100
1267,2016-3-9 19:10:00,58,58,100,100
1268,2016-3-9 19:20:00,58,58,100,100
1269,2016-3-9 19:30:00,58,58,100,100
1270,2016-3-9 19:40:00,58,58,100,100
1271,2016-3-9 19:50:00,58,58,100,100
1272,2016-3-9 20:00:00,58,58,100,100
1273,2016-3-9 20:10:00,58,58,100,100
1274,2016-3-9 20:20:00,58,58,100,100
1275,2016-3-9 20:30:00,58,58,100,100
1276,2016-3-9 20:40:00,58,58,100,100
1277,2016-3-9 20:50:00,58,58,100,100
1278,2016-3-9 21:00:00,55,55,100,100
1279,2016-3-9 21:10:00,55,55,100,100
1280,2016-3-9 21:20:00,55,55,100,100
1281,2016-3-9 21:30:00,55,55,100,100
1282,2016-3-9 21:40:00,55,55,100,100
1283,2016-3-9 21:50:00,55,55,100,100
1284,2016-3-9 22:00:00,55,55,100,100
1285,2016-3-9 22:10:00,55,55,100,100
1286,2016-3-9 22:20:00,55,55,100,100
1287,2016-3-9 22:30:00,55,55,100,100
1288,2016-3-9 22:40:00,55,55,100,100
1289,2016-3-9 22:50:00,55,55,100,100
1290,2016-3-9 23:00:00,55,55,100,100
1291,2016-3-9 23:10:00,55,55,100,100
1292,2016-3-9 23:20:00,55,55,100,100
1293,2016-3-9 23:30:00,55,55,100,100
1294,2016-3-9 23:40:00,55,55,100,100
1295,2016-3-9 23:50:00,55,55,100,100
1296,2016-3-10 00:00:00,55,55,100,100
1297,2016-3-10 00:10:00,55,55,100,100
1298,2016-3-10 00:20:00,55,55,100,100
1299,2016-3-10 00:30:00,55,55,100,100
1300,2016-3-10 00:40:00,55,55,100,100
1301,2016-3-10 00:50:00,55,55,100,100
1302,2016-3-10 01:00:00,55,55,100,100
1303,2016-3-10 01:10:00,55,55,100,100
1304,2016-3-10 01:20:00,55,55,100,100
1305,2016-3-10 01:30:00,55,55,100,100
1306,2016-3-10 01:40:00,55,55,100,100
1307,2016-3-10 01:50:00,55,55,100,100
1308,2016-3-10 02:00:00,55,55,100,100
1309,2016-3-10 02:10:00,55,55,100,100
1310,2016-3-10 02:20:00,55,55,100,100
1311,2016-3-10 02:30:00,55,55,100,100
1312,2016-3-10 02:40:00,55,55,100,100
1313,2016-3-10 02:50:00,55,55,100,100
1314,2016-3-10 03:00:00,55,55,100,100
1315,2016-3-10 03:10:00,51,51,100,100
1316,2016-3-10 03:20:00,51,51,100,100
1317,2016-3-10 03:30:00,51,51,100,100
1318,2016-3-10 03:40:00,51,51,100,100
1319,2016-3-10 03:50:00,51,51,100,100
1320,2016-3-10 04:00:00,51,51,100,100
1321,2016-3-10 04:10:00,51,51,100,100
1322,2016-3-10 04:20:00,51,51,100,100
1323,2016-3-10 04:30:00,51,51,100,100
1324,2016-3-10 04:40:00,51,51,100,100
1325,2016-3-10 04:50:00,51,51,100,100
1326,2016-3-10 05:00:00,51,51,100,100
1327,2016-3-10 05:10:00,51,51,100,100
1328,2016-3-10 05:20:00,51,51,100,100
1329,2016-3-10 05:30:00,67,67,100,100
1330,2016-3-10 05:40:00,67,67,100,100
1331,2016-3-10 05:50:00,67,67,100,100
1332,2016-3-10 06:00:00,67,67,100,100
1333,2016-3-10 06:10:00,71,71,100,100
1334,2016-3-10 06:20:00,71,71,100,100
1335,2016-3-10 06:30:00,79,79,100,100
1336,2016-3-10 06:40:00,91,91,92,92
1337,2016-3-10 06:50:00,100,100,80,80
1338,2016-3-10 07:00:00,100,100,68,68
1339,2016-3-10 07:10:00,100,100,68,68
1340,2016-3-10 07:20:00,100,100,76,76
1341,2016-3-10 07:30:00,100,100,76,76
1342,2016-3-10 07:40:00,100,100,76,76
1343,2016-3-10 07:50:00,100,100,76,76
1344,2016-3-10 08:00:00,100,100,76,76
1345,2016-3-10 08:10:00,100,100,76,76
1346,2016-3-10 08:20:00,100,100,76,76
1347,2016-3-10 08:30:00,100,100,76,76
1348,2016-3-10 08:40:00,100,100,76,76
1349,2016-3-10 08:50:00,100,100,95,95
1350,2016-3-10 09:00:00,100,100,85,85
1351,2016-3-10 09:10:00,100,100,77,77
1352,2016-3-10 09:20:00,100,100,77,77
1353,2016-3-10 09:30:00,100,100,77,77
1354,2016-3-10 09:40:00,100,100,77,77
1355,2016-3-10 09:50:00,100,100,77,77
1356,2016-3-10 10:00:00,100,100,77,77
1357,2016-3-10 10:10:00,100,100,73,73
1358,2016-3-10 10:20:00,100,100,73,73
1359,2016-3-10 10:30:00,100,100,73,73
1360,2016-3-10 10:40:00,100,100,73,73
1361,2016-3-10 10:50:00,100,100,73,73
1362,2016-3-10 11:00:00,100,100,68,68
1363,2016-3-10 11:10:00,100,100,80,80
1364,2016-3-10 11:20:00,100,100,84,84
1365,2016-3-10 11:30:00,100,100,68,68
1366,2016-3-10 11:40:00,100,100,76,76
1367,2016-3-10 11:50:00,100,100,76,76
1368,2016-3-10 12:00:00,100,100,76,76
1369,2016-3-10 12:10:00,100,100,76,76
1370,2016-3-10 12:20:00,100,100,76,76
1371,2016-3-10 12:30:00,100,100,76,76
1372,2016-3-10 12:40:00,100,100,76,76
1373,2016-3-10 12:50:00,100,100,80,80
1374,2016-3-10 13:00:00,100,100,80,80
1375,2016-3-10 13:10:00,100,100,76,76
1376,2016-3-10 13:20:00,100,100,76,76
1377,2016-3-10 13:30:00,100,100,76,76
1378,2016-3-10 13:40:00,100,100,76,76
1379,2016-3-10 13:50:00,100,100,76,76
1380,2016-3-10 14:00:00,100,100,76,76
1381,2016-3-10 14:10:00,100,100,76,76
1382,2016-3-10 14:20:00,100,100,76,76
1383,2016-3-10 14:30:00,100,100,76,76
1384,2016-3-10 14:40:00,100,100,76,76
1385,2016-3-10 14:50:00,100,100,76,76
1386,2016-3-10 15:00:00,100,100,76,76
1387,2016-3-10 15:10:00,100,100,76,76
1388,2016-3-10 15:20:00,100,100,76,76
1389,2016-3-10 15:30:00,100,100,76,76
1390,2016-3-10 15:40:00,80,80,100,100
1391,2016-3-10 15:50:00,80,80,100,100
1392,2016-3-10 16:00:00,100,100,75,75
1393,2016-3-10 16:10:00,100,100,75,75
1394,2016-3-10 16:20:00,100,100,75,75
1395,2016-3-10 16:30:00,100,100,70,70
1396,2016-3-10 16:40:00,100,100,70,70
1397,2016-3-10 16:50:00,100,100,70,70
1398,2016-3-10 17:00:00,100,100,70,70
1399,2016-3-10 17:10:00,100,100,70,70
1400,2016-3-10 17:20:00,100,100,70,70
1401,2016-3-10 17:30:00,100,100,70,70
1402,2016-3-10 17:40:00,100,100,70,70
1403,2016-3-10 17:50:00,100,100,70,70
1404,2016-3-10 18:00:00,100,100,70,70
1405,2016-3-10 18:10:00,100,100,70,70
1406,2016-3-10 18:20:00,100,100,70,70
1407,2016-3-10 18:30:00,100,100,70,70
1408,2016-3-10 18:40:00,100,100,70,70
1409,2016-3-10 18:50:00,100,100,70,70
1410,2016-3-10 19:00:00,100,100,70,70
1411,2016-3-10 19:10:00,100,100,70,70
1412,2016-3-10 19:20:00,100,100,70,70
1413,2016-3-10 19:30:00,100,100,70,70
1414,2016-3-10 19:40:00,100,100,70,70
1415,2016-3-10 19:50:00,100,100,70,70
1416,2016-3-10 20:00:00,100,100,70,70
1417,2016-3-10 20:10:00,100,100,70,70
1418,2016-3-10 20:20:00,100,100,70,70
1419,2016-3-10 20:30:00,100,100,70,70
1420,2016-3-10 20:40:00,100,100,70,70
1421,2016-3-10 20:50:00,100,100,70,70
1422,2016-3-10 21:00:00,100,100,70,70
1423,2016-3-10 21:10:00,100,100,60,60
1424,2016-3-10 21:20:00,100,100,60,60
1425,2016-3-10 21:30:00,100,100,70,70
1426,2016-3-10 21:40:00,100,100,70,70
1427,2016-3-10 21:50:00,100,100,70,70
1428,2016-3-10 22:00:00,100,100,70,70
1429,2016-3-10 22:10:00,100,100,70,70
1430,2016-3-10 22:20:00,100,100,70,70
1431,2016-3-10 22:30:00,100,100,70,70
1432,2016-3-10 22:40:00,100,100,70,70
1433,2016-3-10 22:50:00,100,100,70,70
1434,2016-3-10 23:00:00,100,100,70,70
1435,2016-3-10 23:10:00,100,100,82,82
1436,2016-3-10 23:20:00,100,100,82,82
1437,2016-3-10 23:30:00,100,100,82,82
1438,2016-3-10 23:40:00,100,100,82,82
1439,2016-3-10 23:50:00,100,100,74,74
1440,2016-3-11 00:00:00,100,100,74,74
1441,2016-3-11 00:10:00,100,100,74,74
1442,2016-3-11 00:20:00,100,100,74,74
1443,2016-3-11 00:30:00,100,100,66,66
1444,2016-3-11 00:40:00,100,100,66,66
1445,2016-3-11 00:50:00,100,100,66,66
1446,2016-3-11 01:00:00,100,100,66,66
1447,2016-3-11 01:10:00,100,100,66,66
1448,2016-3-11 01:20:00,100,100,66,66
1449,2016-3-11 01:30:00,100,100,66,66
1450,2016-3-11 01:40:00,100,100,66,66
1451,2016-3-11 01:50:00,100,100,66,66
1452,2016-3-11 02:00:00,100,100,66,66
1453,2016-3-11 02:10:00,100,100,66,66
1454,2016-3-11 02:20:00,100,100,66,66
1455,2016-3-11 02:30:00,100,100,66,66
1456,2016-3-11 02:40:00,100,100,66,66
1457,2016-3-11 02:50:00,100,100,80,80
1458,2016-3-11 03:00:00,100,100,80,80
1459,2016-3-11 03:10:00,100,100,75,75
1460,2016-3-11 03:20:00,100,100,75,75
1461,2016-3-11 03:30:00,100,100,75,75
1462,2016-3-11 03:40:00,100,100,75,75
1463,2016-3-11 03:50:00,100,100,75,75
1464,2016-3-11 04:00:00,100,100,75,75
1465,2016-3-11 04:10:00,100,100,75,75
1466,2016-3-11 04:20:00,100,100,75,75
1467,2016-3-11 04:30:00,100,100,75,75
1468,2016-3-11 04:40:00,100,100,70,70
1469,2016-3-11 04:50:00,100,100,70,70
1470,2016-3-11 05:00:00,100,100,70,70
1471,2016-3-11 05:10:00,100,100,70,70
1472,2016-3-11 05:20:00,100,100,70,70
1473,2016-3-11 05:30:00,100,100,70,70
1474,2016-3-11 05:40:00,100,100,70,70
1475,2016-3-11 05:50:00,100,100,70,70
1476,2016-3-11 06:00:00,100,100,70,70
1477,2016-3-11 06:10:00,100,100,70,70
1478,2016-3-11 06:20:00,100,100,66,66
1479,2016-3-11 06:30:00,100,100,70,70
1480,2016-3-11 06:40:00,100,100,82,82
1481,2016-3-11 06:50:00,100,100,66,66
1482,2016-3-11 07:00:00,100,100,66,66
1483,2016-3-11 07:10:00,100,100,70,70
1484,2016-3-11 07:20:00,100,100,66,66
1485,2016-3-11 07:30:00,100,100,70,70
1486,2016-3-11 07:40:00,100,100,70,70
1487,2016-3-11 07:50:00,100,100,70,70
1488,2016-3-11 08:00:00,100,100,70,70
1489,2016-3-11 08:10:00,100,100,70,70
1490,2016-3-11 08:20:00,100,100,65,65
1491,2016-3-11 08:30:00,100,100,65,65
1492,2016-3-11 08:40:00,100,100,65,65
1493,2016-3-11 08:50:00,100,100,70,70
1494,2016-3-11 09:00:00,100,100,70,70
1495,2016-3-11 09:10:00,100,100,70,70
1496,2016-3-11 09:20:00,100,100,70,70
1497,2016-3-11 09:30:00,100,100,75,75
1498,2016-3-11 09:40:00,100,100,60,60
1499,2016-3-11 09:50:00,100,100,65,65
1500,2016-3-11 10:00:00,100,100,75,75
1501,2016-3-11 10:10:00,100,100,70,70
1502,2016-3-11 10:20:00,100,100,66,66
1503,2016-3-11 10:30:00,100,100,64,64
1504,2016-3-11 10:40:00,100,100,64,64
1505,2016-3-11 10:50:00,100,100,66,66
1506,2016-3-11 11:00:00,100,100,67,67
1507,2016-3-11 11:10:00,100,100,67,67
1508,2016-3-11 11:20:00,100,100,67,67
1509,2016-3-11 11:30:00,100,100,67,67
1510,2016-3-11 11:40:00,100,100,67,67
1511,2016-3-11 11:50:00,100,100,67,67
1512,2016-3-11 12:00:00,100,100,67,67
1513,2016-3-11 12:10:00,100,100,67,67
1514,2016-3-11 12:20:00,100,100,67,67
1515,2016-3-11 12:30:00,100,100,67,67
1516,2016-3-11 12:40:00,100,100,67,67
1517,2016-3-11 12:50:00,100,100,70,70
1518,2016-3-11 13:00:00,100,100,71,71
1519,2016-3-11 13:10:00,100,100,71,71
1520,2016-3-11 13:20:00,100,100,71,71
1521,2016-3-11 13:30:00,100,100,71,71
1522,2016-3-11 13:40:00,100,100,71,71
1523,2016-3-11 13:50:00,100,100,71,71
1524,2016-3-11 14:00:00,100,100,71,71
1525,2016-3-11 14:10:00,100,100,71,71
1526,2016-3-11 14:20:00,100,100,71,71
1527,2016-3-11 14:30:00,100,100,71,71
1528,2016-3-11 14:40:00,100,100,71,71
1529,2016-3-11 14:50:00,100,100,71,71
1530,2016-3-11 15:00:00,100,100,71,71
1531,2016-3-11 15:10:00,100,100,71,71
1532,2016-3-11 15:20:00,100,100,71,71
1533,2016-3-11 15:30:00,95,95,75,75
1534,2016-3-11 15:40:00,100,100,75,75
1535,2016-3-11 15:50:00,100,100,75,75
1536,2016-3-11 16:00:00,100,100,70,70
1537,2016-3-11 16:10:00,100,100,68,68
1538,2016-3-11 16:20:00,100,100,68,68
1539,2016-3-11 16:30:00,100,100,68,68
1540,2016-3-11 16:40:00,100,100,72,72
1541,2016-3-11 16:50:00,100,100,80,76
1542,2016-3-11 17:00:00,100,100,80,76
1543,2016-3-11 17:10:00,100,100,80,76
1544,2016-3-11 17:20:00,100,100,68,68
1545,2016-3-11 17:30:00,100,100,68,68
1546,2016-3-11 17:40:00,100,100,68,68
1547,2016-3-11 17:50:00,100,100,80,80
1548,2016-3-11 18:00:00,100,100,75,75
1549,2016-3-11 18:10:00,100,100,75,75
1550,2016-3-11 18:20:00,100,100,75,75
1551,2016-3-11 18:30:00,100,100,75,75
1552,2016-3-11 18:40:00,100,100,75,75
1553,2016-3-11 18:50:00,100,100,75,75
1554,2016-3-11 19:00:00,100,100,75,75
1555,2016-3-11 19:10:00,100,100,75,75
1556,2016-3-11 19:20:00,100,100,83,83
1557,2016-3-11 19:30:00,100,100,83,83
1558,2016-3-11 19:40:00,100,100,87,87
1559,2016-3-11 19:50:00,100,100,100,100
1560,2016-3-11 20:00:00,100,100,100,100
1561,2016-3-11 20:10:00,100,100,100,100
1562,2016-3-11 20:20:00,100,100,100,100
1563,2016-3-11 20:30:00,80,80,100,100
1564,2016-3-11 20:40:00,80,80,100,100
1565,2016-3-11 20:50:00,100,100,80,80
1566,2016-3-11 21:00:00,100,100,80,80
1567,2016-3-11 21:10:00,100,100,100,100
1568,2016-3-11 21:20:00,100,100,100,100
1569,2016-3-11 21:30:00,100,100,85,85
1570,2016-3-11 21:40:00,100,100,85,85
1571,2016-3-11 21:50:00,100,100,100,100
1572,2016-3-11 22:00:00,100,100,80,80
1573,2016-3-11 22:10:00,100,100,80,80
1574,2016-3-11 22:20:00,100,100,80,80
1575,2016-3-11 22:30:00,100,100,80,80
1576,2016-3-11 22:40:00,100,100,88,88
1577,2016-3-11 22:50:00,100,100,88,88
1578,2016-3-11 23:00:00,100,100,88,88
1579,2016-3-11 23:10:00,100,100,100,100
1580,2016-3-11 23:20:00,100,100,100,100
1581,2016-3-11 23:30:00,100,100,100,100
1582,2016-3-11 23:40:00,100,100,100,100
1583,2016-3-11 23:50:00,100,100,100,100
1584,2016-3-12 00:00:00,100,100,100,100
1585,2016-3-12 00:10:00,100,100,90,90
1586,2016-3-12 00:20:00,100,100,75,75
1587,2016-3-12 00:30:00,100,100,75,75
1588,2016-3-12 00:40:00,100,100,70,70
1589,2016-3-12 00:50:00,100,100,70,70
1590,2016-3-12 01:00:00,100,100,70,70
1591,2016-3-12 01:10:00,100,100,70,70
1592,2016-3-12 01:20:00,100,100,70,70
1593,2016-3-12 01:30:00,100,100,68,68
1594,2016-3-12 01:40:00,100,100,68,68
1595,2016-3-12 01:50:00,100,100,68,68
1596,2016-3-12 02:00:00,100,100,68,68
1597,2016-3-12 02:10:00,100,100,68,68
1598,2016-3-12 02:20:00,100,100,68,68
1599,2016-3-12 02:30:00,100,100,68,68
1600,2016-3-12 02:40:00,100,100,68,68
1601,2016-3-12 02:50:00,100,100,68,68
1602,2016-3-12 03:00:00,100,100,68,68
1603,2016-3-12 03:10:00,100,100,68,68
1604,2016-3-12 03:20:00,100,100,68,68
1605,2016-3-12 03:30:00,100,100,68,68
1606,2016-3-12 03:40:00,100,100,68,68
1607,2016-3-12 03:50:00,100,100,68,68
1608,2016-3-12 04:00:00,100,100,68,68
1609,2016-3-12 04:10:00,100,100,68,68
1610,2016-3-12 04:20:00,100,100,68,68
1611,2016-3-12 04:30:00,100,100,68,68
1612,2016-3-12 04:40:00,100,100,68,68
1613,2016-3-12 04:50:00,100,100,68,68
1614,2016-3-12 05:00:00,100,100,68,68
1615,2016-3-12 05:10:00,100,100,68,68
1616,2016-3-12 05:20:00,100,100,68,68
1617,2016-3-12 05:30:00,100,100,68,68
1618,2016-3-12 05:40:00,100,100,68,68
1619,2016-3-12 05:50:00,100,100,68,68
1620,2016-3-12 06:00:00,100,100,68,68
1621,2016-3-12 06:10:00,100,100,68,68
1622,2016-3-12 06:20:00,100,100,65,65
1623,2016-3-12 06:30:00,100,100,65,65
1624,2016-3-12 06:40:00,100,100,65,65
1625,2016-3-12 06:50:00,100,100,65,65
1626,2016-3-12 07:00:00,100,100,63,63
1627,2016-3-12 07:10:00,100,100,63,63
1628,2016-3-12 07:20:00,100,100,63,63
1629,2016-3-12 07:30:00,100,100,63,63
1630,2016-3-12 07:40:00,100,100,63,63
1631,2016-3-12 07:50:00,100,100,63,63
1632,2016-3-12 08:00:00,100,100,63,63
1633,2016-3-12 08:10:00,100,100,65,65
1634,2016-3-12 08:20:00,100,100,73,69
1635,2016-3-12 08:30:00,100,100,75,75
1636,2016-3-12 08:40:00,100,100,75,75
1637,2016-3-12 08:50:00,100,100,75,75
1638,2016-3-12 09:00:00,100,100,80,80
1639,2016-3-12 09:10:00,100,100,80,80
1640,2016-3-12 09:20:00,100,100,80,80
1641,2016-3-12 09:30:00,100,100,80,80
1642,2016-3-12 09:40:00,100,100,80,80
1643,2016-3-12 09:50:00,100,100,80,80
1644,2016-3-12 10:00:00,100,100,80,80
1645,2016-3-12 10:10:00,100,100,80,80
1646,2016-3-12 10:20:00,100,100,70,70
1647,2016-3-12 10:30:00,100,100,70,70
1648,2016-3-12 10:40:00,100,100,70,70
1649,2016-3-12 10:50:00,100,100,70,70
1650,2016-3-12 11:00:00,100,100,70,70
1651,2016-3-12 11:10:00,100,100,70,70
1652,2016-3-12 11:20:00,100,100,70,70
1653,2016-3-12 11:30:00,100,100,82,82
1654,2016-3-12 11:40:00,100,100,82,82
1655,2016-3-12 11:50:00,100,100,82,82
1656,2016-3-12 12:00:00,100,100,82,82
1657,2016-3-12 12:10:00,100,100,82,82
1658,2016-3-12 12:20:00,100,100,82,82
1659,2016-3-12 12:30:00,100,100,82,82
1660,2016-3-12 12:40:00,100,100,82,82
1661,2016-3-12 12:50:00,100,100,82,82
1662,2016-3-12 13:00:00,100,100,82,82
1663,2016-3-12 13:10:00,100,100,82,82
1664,2016-3-12 13:20:00,100,100,82,82
1665,2016-3-12 13:30:00,100,100,82,82
1666,2016-3-12 13:40:00,100,100,82,82
1667,2016-3-12 13:50:00,100,100,82,82
1668,2016-3-12 14:00:00,100,100,82,82
1669,2016-3-12 14:10:00,100,100,82,82
1670,2016-3-12 14:20:00,100,100,78,78
1671,2016-3-12 14:30:00,100,100,74,74
1672,2016-3-12 14:40:00,100,100,70,70
1673,2016-3-12 14:50:00,100,100,70,70
1674,2016-3-12 15:00:00,100,100,70,70
1675,2016-3-12 15:10:00,100,100,70,70
1676,2016-3-12 15:20:00,100,100,70,70
1677,2016-3-12 15:30:00,100,100,70,70
1678,2016-3-12 15:40:00,100,100,70,70
1679,2016-3-12 15:50:00,100,100,70,70
1680,2016-3-12 16:00:00,100,100,70,70
1681,2016-3-12 16:10:00,100,100,70,70
1682,2016-3-12 16:20:00,100,100,70,70
1683,2016-3-12 16:30:00,100,100,70,70
1684,2016-3-12 16:40:00,100,100,70,70
1685,2016-3-12 16:50:00,100,100,70,70
1686,2016-3-12 17:00:00,100,100,70,70
1687,2016-3-12 17:10:00,100,100,70,70
1688,2016-3-12 17:20:00,100,100,70,70
1689,2016-3-12 17:30:00,100,100,70,70
1690,2016-3-12 17:40:00,100,100,70,70
1691,2016-3-12 17:50:00,100,100,70,70
1692,2016-3-12 18:00:00,100,100,70,70
1693,2016-3-12 18:10:00,100,100,70,70
1694,2016-3-12 18:20:00,100,100,70,70
1695,2016-3-12 18:30:00,100,100,70,70
1696,2016-3-12 18:40:00,100,100,70,70
1697,2016-3-12 18:50:00,100,100,70,70
1698,2016-3-12 19:00:00,100,100,70,70
1699,2016-3-12 19:10:00,100,100,70,70
1700,2016-3-12 19:20:00,100,100,70,70
1701,2016-3-12 19:30:00,100,100,70,70
1702,2016-3-12 19:40:00,100,100,70,70
1703,2016-3-12 19:50:00,100,100,70,70
1704,2016-3-12 20:00:00,100,100,70,70
1705,2016-3-12 20:10:00,100,100,70,70
1706,2016-3-12 20:20:00,100,100,70,70
1707,2016-3-12 20:30:00,100,100,70,70
1708,2016-3-12 20:40:00,100,100,70,70
1709,2016-3-12 20:50:00,100,100,62,62
1710,2016-3-12 21:00:00,100,100,66,66
1711,2016-3-12 21:10:00,100,100,80,80
1712,2016-3-12 21:20:00,100,100,80,80
1713,2016-3-12 21:30:00,100,100,72,72
1714,2016-3-12 21:40:00,100,96,72,68
1715,2016-3-12 21:50:00,100,100,72,72
1716,2016-3-12 22:00:00,100,100,72,72
1717,2016-3-12 22:10:00,100,100,72,72
1718,2016-3-12 22:20:00,100,100,72,72
1719,2016-3-12 22:30:00,100,100,72,72
1720,2016-3-12 22:40:00,100,100,72,72
1721,2016-3-12 22:50:00,100,100,72,72
1722,2016-3-12 23:00:00,100,100,72,72
1723,2016-3-12 23:10:00,100,100,72,72
1724,2016-3-12 23:20:00,100,100,72,72
1725,2016-3-12 23:30:00,100,100,72,72
1726,2016-3-12 23:40:00,100,100,72,72
1727,2016-3-12 23:50:00,100,100,72,72
1728,2016-3-13 00:00:00,100,100,72,72
1729,2016-3-13 00:10:00,100,100,72,72
1730,2016-3-13 00:20:00,100,100,72,72
1731,2016-3-13 00:30:00,100,100,72,72
1732,2016-3-13 00:40:00,100,100,72,72
1733,2016-3-13 00:50:00,100,100,72,72
1734,2016-3-13 01:00:00,100,100,72,72
1735,2016-3-13 01:10:00,100,100,72,72
1736,2016-3-13 01:20:00,100,100,72,72
1737,2016-3-13 01:30:00,100,100,72,72
1738,2016-3-13 01:40:00,100,100,72,72
1739,2016-3-13 01:50:00,100,100,72,72
1740,2016-3-13 02:00:00,100,100,72,72
1741,2016-3-13 02:10:00,100,100,72,72
1742,2016-3-13 02:20:00,100,100,72,72
1743,2016-3-13 02:30:00,100,100,72,72
1744,2016-3-13 02:40:00,100,100,72,72
1745,2016-3-13 02:50:00,100,100,70,71
1746,2016-3-13 03:00:00,100,100,70,71
1747,2016-3-13 03:10:00,100,100,70,71
1748,2016-3-13 03:20:00,100,100,70,71
1749,2016-3-13 03:30:00,100,100,70,71
1750,2016-3-13 03:40:00,100,100,70,71
1751,2016-3-13 03:50:00,100,100,70,71
1752,2016-3-13 04:00:00,100,100,70,71
1753,2016-3-13 04:10:00,100,100,70,71
1754,2016-3-13 04:20:00,100,100,70,71
1755,2016-3-13 04:30:00,100,100,70,71
1756,2016-3-13 04:40:00,100,100,70,71
1757,2016-3-13 04:50:00,100,100,70,71
1758,2016-3-13 05:00:00,100,100,62,62
1759,2016-3-13 05:10:00,100,100,62,62
1760,2016-3-13 05:20:00,100,100,62,62
1761,2016-3-13 05:30:00,100,100,62,62
1762,2016-3-13 05:40:00,100,100,62,62
1763,2016-3-13 05:50:00,100,100,62,62
1764,2016-3-13 06:00:00,100,100,62,62
1765,2016-3-13 06:10:00,100,100,62,62
1766,2016-3-13 06:20:00,100,100,62,62
1767,2016-3-13 06:30:00,100,100,62,62
1768,2016-3-13 06:40:00,100,100,62,62
1769,2016-3-13 06:50:00,100,100,70,70
1770,2016-3-13 07:00:00,100,100,70,70
1771,2016-3-13 07:10:00,100,100,70,70
1772,2016-3-13 07:20:00,100,100,70,70
1773,2016-3-13 07:30:00,100,100,70,70
1774,2016-3-13 07:40:00,100,100,70,70
1775,2016-3-13 07:50:00,100,100,70,70
1776,2016-3-13 08:00:00,100,100,70,70
1777,2016-3-13 08:10:00,100,100,70,70
1778,2016-3-13 08:20:00,90,90,100,100
1779,2016-3-13 08:30:00,100,100,80,80
1780,2016-3-13 08:40:00,100,100,75,75
1781,2016-3-13 08:50:00,100,100,75,75
