时间,UNIT3:LAF21CG101XQ01数值,UNIT3:LAF21CG101XQ01状态,UNIT3:LAF22CG101XQ01数值,UNIT3:LAF22CG101XQ01状态,UNIT3:LAF31CG101XQ01数值,UNIT3:LAF31CG101XQ01状态,UNIT3:LAF32CG101XQ01数值,UNIT3:LAF32CG101XQ01状态,UNIT3:LAF33CG101XQ01数值,UNIT3:LAF33CG101XQ01状态,UNIT3:LAF34CG101XQ01数值,UNIT3:LAF34CG101XQ01状态,
	2016-3-4 04:27:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:28:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:29:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:30:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:31:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:32:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:33:00,	0.152625,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:34:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:35:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:36:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:37:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:38:00,	0.152625,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:39:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:40:00,	0.152625,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:41:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:42:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:43:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:44:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:45:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:46:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:47:00,	0.152625,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:48:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:49:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:50:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:51:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:52:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:53:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:54:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:55:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:56:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:57:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 04:58:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 04:59:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:00:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:01:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:02:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:03:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:04:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:05:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:06:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:07:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:08:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:09:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:10:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:11:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:12:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:13:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:14:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:15:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:16:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:17:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:18:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:19:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:20:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:21:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:22:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:23:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:24:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:25:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:26:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:27:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:28:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:29:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:30:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:31:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:32:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:33:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:34:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:35:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:36:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:37:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:38:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:39:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:40:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:41:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:42:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:43:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:44:00,	0.213675,	0x0000,	0.396825,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:45:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:46:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:47:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:48:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:49:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:50:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:51:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:52:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 05:53:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:54:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:55:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:56:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:57:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:58:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 05:59:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:00:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:01:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:02:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:03:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:04:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:05:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:06:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:07:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:08:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:09:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:10:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:11:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:12:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:13:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.885227,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:14:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:15:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:16:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:17:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:18:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:19:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:20:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:21:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:22:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:23:00,	0.152625,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:24:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:25:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:26:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:27:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:28:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:29:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:30:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:31:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:32:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:33:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:34:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:35:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:36:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:37:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:38:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:39:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:40:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:41:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:42:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:43:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:44:00,	0.152625,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:45:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:46:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:47:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:48:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:49:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:50:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:51:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:52:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:53:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:54:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:55:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:56:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:57:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 06:58:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 06:59:00,	0.213675,	0x0000,	0.518926,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.32723,	0x0000,
	2016-3-4 07:00:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 07:01:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 07:02:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 07:03:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
	2016-3-4 07:04:00,	0.213675,	0x0000,	0.457875,	0x0000,	0.824176,	0x0000,	0.579976,	0x0000,	0.274726,	0x0000,	3.26618,	0x0000,
