date,MWValue,MWState,SELMWValue,SELMWState
2016-2-27 09:10:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-27 09:15:00,767.881,0x0000, 767.881,0x0000,
2016-2-27 09:20:00,772.164,0x0000, 772.164,0x0000,
2016-2-27 09:25:00,767.025,0x0000, 767.025,0x0000,
2016-2-27 09:30:00,766.168,0x0000, 766.168,0x0000,
2016-2-27 09:35:00,767.881,0x0000, 767.881,0x0000,
2016-2-27 09:40:00,767.881,0x0000, 767.881,0x0000,
2016-2-27 09:45:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-27 09:50:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-27 09:55:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-27 10:00:00,776.447,0x0000, 776.447,0x0000,
2016-2-27 10:05:00,774.734,0x0000, 774.734,0x0000,
2016-2-27 10:10:00,776.447,0x0000, 776.447,0x0000,
2016-2-27 10:15:00,790.151,0x0000, 790.151,0x0000,
2016-2-27 10:20:00,785.868,0x0000, 785.868,0x0000,
2016-2-27 10:25:00,791.008,0x0000, 791.008,0x0000,
2016-2-27 10:30:00,791.864,0x0000, 791.864,0x0000,
2016-2-27 10:35:00,784.155,0x0000, 784.155,0x0000,
2016-2-27 10:40:00,785.012,0x0000, 785.012,0x0000,
2016-2-27 10:45:00,779.873,0x0000, 779.873,0x0000,
2016-2-27 10:50:00,777.303,0x0000, 777.303,0x0000,
2016-2-27 10:55:00,776.447,0x0000, 776.447,0x0000,
2016-2-27 11:00:00,766.168,0x0000, 766.168,0x0000,
2016-2-27 11:05:00,749.894,0x0000, 749.894,0x0000,
2016-2-27 11:10:00,743.042,0x0000, 743.042,0x0000,
2016-2-27 11:15:00,735.333,0x0000, 735.333,0x0000,
2016-2-27 11:20:00,722.485,0x0000, 722.485,0x0000,
2016-2-27 11:25:00,706.211,0x0000, 706.211,0x0000,
2016-2-27 11:30:00,700.215,0x0000, 700.215,0x0000,
2016-2-27 11:35:00,691.65, 0x0000, 691.65, 0x0000,
2016-2-27 11:40:00,689.08, 0x0000, 689.08, 0x0000,
2016-2-27 11:45:00,668.523,0x0000, 668.523,0x0000,
2016-2-27 11:50:00,656.532,0x0000, 656.532,0x0000,
2016-2-27 11:55:00,655.675,0x0000, 655.675,0x0000,
2016-2-27 12:00:00,679.658,0x0000, 679.658,0x0000,
2016-2-27 12:05:00,694.219,0x0000, 694.219,0x0000,
2016-2-27 12:10:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-27 12:15:00,706.211,0x0000, 706.211,0x0000,
2016-2-27 12:20:00,718.202,0x0000, 718.202,0x0000,
2016-2-27 12:25:00,712.207,0x0000, 712.207,0x0000,
2016-2-27 12:30:00,712.207,0x0000, 712.207,0x0000,
2016-2-27 12:35:00,716.489,0x0000, 716.489,0x0000,
2016-2-27 12:40:00,720.772,0x0000, 720.772,0x0000,
2016-2-27 12:45:00,728.481,0x0000, 728.481,0x0000,
2016-2-27 12:50:00,745.611,0x0000, 745.611,0x0000,
2016-2-27 12:55:00,734.477,0x0000, 734.477,0x0000,
2016-2-27 13:00:00,734.477,0x0000, 734.477,0x0000,
2016-2-27 13:05:00,751.607,0x0000, 751.607,0x0000,
2016-2-27 13:10:00,749.038,0x0000, 749.038,0x0000,
2016-2-27 13:15:00,744.755,0x0000, 744.755,0x0000,
2016-2-27 13:20:00,750.751,0x0000, 750.751,0x0000,
2016-2-27 13:25:00,744.755,0x0000, 744.755,0x0000,
2016-2-27 13:30:00,739.616,0x0000, 739.616,0x0000,
2016-2-27 13:35:00,739.616,0x0000, 739.616,0x0000,
2016-2-27 13:40:00,762.742,0x0000, 762.742,0x0000,
2016-2-27 13:45:00,746.468,0x0000, 746.468,0x0000,
2016-2-27 13:50:00,732.763,0x0000, 732.763,0x0000,
2016-2-27 13:55:00,729.337,0x0000, 729.337,0x0000,
2016-2-27 14:00:00,737.903,0x0000, 737.903,0x0000,
2016-2-27 14:05:00,744.755,0x0000, 744.755,0x0000,
2016-2-27 14:10:00,757.603,0x0000, 757.603,0x0000,
2016-2-27 14:15:00,745.611,0x0000, 745.611,0x0000,
2016-2-27 14:20:00,743.042,0x0000, 743.042,0x0000,
2016-2-27 14:25:00,743.898,0x0000, 743.898,0x0000,
2016-2-27 14:30:00,743.042,0x0000, 743.042,0x0000,
2016-2-27 14:35:00,738.759,0x0000, 738.759,0x0000,
2016-2-27 14:40:00,731.05, 0x0000, 731.05, 0x0000,
2016-2-27 14:45:00,743.898,0x0000, 743.898,0x0000,
2016-2-27 14:50:00,738.759,0x0000, 738.759,0x0000,
2016-2-27 14:55:00,743.042,0x0000, 743.042,0x0000,
2016-2-27 15:00:00,747.325,0x0000, 747.325,0x0000,
2016-2-27 15:05:00,737.046,0x0000, 737.046,0x0000,
2016-2-27 15:10:00,746.468,0x0000, 746.468,0x0000,
2016-2-27 15:15:00,754.177,0x0000, 754.177,0x0000,
2016-2-27 15:20:00,743.898,0x0000, 743.898,0x0000,
2016-2-27 15:25:00,744.755,0x0000, 744.755,0x0000,
2016-2-27 15:30:00,751.607,0x0000, 751.607,0x0000,
2016-2-27 15:35:00,751.607,0x0000, 751.607,0x0000,
2016-2-27 15:40:00,750.751,0x0000, 750.751,0x0000,
2016-2-27 15:45:00,761.885,0x0000, 761.885,0x0000,
2016-2-27 15:50:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-27 15:55:00,765.312,0x0000, 765.312,0x0000,
2016-2-27 16:00:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-27 16:05:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-27 16:10:00,778.16, 0x0000, 778.16, 0x0000,
2016-2-27 16:15:00,781.586,0x0000, 781.586,0x0000,
2016-2-27 16:20:00,784.155,0x0000, 784.155,0x0000,
2016-2-27 16:25:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-27 16:30:00,779.016,0x0000, 779.016,0x0000,
2016-2-27 16:35:00,784.155,0x0000, 784.155,0x0000,
2016-2-27 16:40:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-27 16:45:00,786.725,0x0000, 786.725,0x0000,
2016-2-27 16:50:00,787.581,0x0000, 787.581,0x0000,
2016-2-27 16:55:00,769.594,0x0000, 769.594,0x0000,
2016-2-27 17:00:00,743.042,0x0000, 743.042,0x0000,
2016-2-27 17:05:00,729.337,0x0000, 729.337,0x0000,
2016-2-27 17:10:00,743.898,0x0000, 743.898,0x0000,
2016-2-27 17:15:00,737.046,0x0000, 737.046,0x0000,
2016-2-27 17:20:00,742.185,0x0000, 742.185,0x0000,
2016-2-27 17:25:00,745.611,0x0000, 745.611,0x0000,
2016-2-27 17:30:00,742.185,0x0000, 742.185,0x0000,
2016-2-27 17:35:00,749.038,0x0000, 749.038,0x0000,
2016-2-27 17:40:00,755.033,0x0000, 755.033,0x0000,
2016-2-27 17:45:00,752.464,0x0000, 752.464,0x0000,
2016-2-27 17:50:00,762.742,0x0000, 762.742,0x0000,
2016-2-27 17:55:00,765.312,0x0000, 765.312,0x0000,
2016-2-27 18:00:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-27 18:05:00,785.012,0x0000, 785.012,0x0000,
2016-2-27 18:10:00,799.573,0x0000, 799.573,0x0000,
2016-2-27 18:15:00,797.86, 0x0000, 797.86, 0x0000,
2016-2-27 18:20:00,796.147,0x0000, 796.147,0x0000,
2016-2-27 18:25:00,802.143,0x0000, 802.143,0x0000,
2016-2-27 18:30:00,800.43, 0x0000, 800.43, 0x0000,
2016-2-27 18:35:00,782.442,0x0000, 782.442,0x0000,
2016-2-27 18:40:00,791.864,0x0000, 791.864,0x0000,
2016-2-27 18:45:00,785.868,0x0000, 785.868,0x0000,
2016-2-27 18:50:00,787.581,0x0000, 787.581,0x0000,
2016-2-27 18:55:00,788.438,0x0000, 788.438,0x0000,
2016-2-27 19:00:00,772.164,0x0000, 772.164,0x0000,
2016-2-27 19:05:00,768.738,0x0000, 768.738,0x0000,
2016-2-27 19:10:00,771.307,0x0000, 771.307,0x0000,
2016-2-27 19:15:00,764.455,0x0000, 764.455,0x0000,
2016-2-27 19:20:00,772.164,0x0000, 772.164,0x0000,
2016-2-27 19:25:00,756.746,0x0000, 756.746,0x0000,
2016-2-27 19:30:00,757.603,0x0000, 757.603,0x0000,
2016-2-27 19:35:00,758.459,0x0000, 758.459,0x0000,
2016-2-27 19:40:00,767.025,0x0000, 767.025,0x0000,
2016-2-27 19:45:00,752.464,0x0000, 752.464,0x0000,
2016-2-27 19:50:00,747.325,0x0000, 747.325,0x0000,
2016-2-27 19:55:00,744.755,0x0000, 744.755,0x0000,
2016-2-27 20:00:00,760.172,0x0000, 760.172,0x0000,
2016-2-27 20:05:00,755.033,0x0000, 755.033,0x0000,
2016-2-27 20:10:00,743.042,0x0000, 743.042,0x0000,
2016-2-27 20:15:00,749.894,0x0000, 749.894,0x0000,
2016-2-27 20:20:00,748.181,0x0000, 748.181,0x0000,
2016-2-27 20:25:00,748.181,0x0000, 748.181,0x0000,
2016-2-27 20:30:00,741.329,0x0000, 741.329,0x0000,
2016-2-27 20:35:00,740.472,0x0000, 740.472,0x0000,
2016-2-27 20:40:00,742.185,0x0000, 742.185,0x0000,
2016-2-27 20:45:00,741.329,0x0000, 741.329,0x0000,
2016-2-27 20:50:00,746.468,0x0000, 746.468,0x0000,
2016-2-27 20:55:00,741.329,0x0000, 741.329,0x0000,
2016-2-27 21:00:00,759.316,0x0000, 759.316,0x0000,
2016-2-27 21:05:00,790.151,0x0000, 790.151,0x0000,
2016-2-27 21:10:00,797.86, 0x0000, 797.86, 0x0000,
2016-2-27 21:15:00,803.856,0x0000, 803.856,0x0000,
2016-2-27 21:20:00,814.991,0x0000, 814.991,0x0000,
2016-2-27 21:25:00,813.278,0x0000, 813.278,0x0000,
2016-2-27 21:30:00,803.856,0x0000, 803.856,0x0000,
2016-2-27 21:35:00,822.699,0x0000, 822.699,0x0000,
2016-2-27 21:40:00,804.712,0x0000, 804.712,0x0000,
2016-2-27 21:45:00,812.421,0x0000, 812.421,0x0000,
2016-2-27 21:50:00,806.425,0x0000, 806.425,0x0000,
2016-2-27 21:55:00,798.716,0x0000, 798.716,0x0000,
2016-2-27 22:00:00,781.586,0x0000, 781.586,0x0000,
2016-2-27 22:05:00,769.594,0x0000, 769.594,0x0000,
2016-2-27 22:10:00,766.168,0x0000, 766.168,0x0000,
2016-2-27 22:15:00,773.877,0x0000, 773.877,0x0000,
2016-2-27 22:20:00,777.303,0x0000, 777.303,0x0000,
2016-2-27 22:25:00,759.316,0x0000, 759.316,0x0000,
2016-2-27 22:30:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-27 22:35:00,761.885,0x0000, 761.885,0x0000,
2016-2-27 22:40:00,758.459,0x0000, 758.459,0x0000,
2016-2-27 22:45:00,757.603,0x0000, 757.603,0x0000,
2016-2-27 22:50:00,749.894,0x0000, 749.894,0x0000,
2016-2-27 22:55:00,740.472,0x0000, 740.472,0x0000,
2016-2-27 23:00:00,714.776,0x0000, 714.776,0x0000,
2016-2-27 23:05:00,724.198,0x0000, 724.198,0x0000,
2016-2-27 23:10:00,719.059,0x0000, 719.059,0x0000,
2016-2-27 23:15:00,722.485,0x0000, 722.485,0x0000,
2016-2-27 23:20:00,732.763,0x0000, 732.763,0x0000,
2016-2-27 23:25:00,733.62, 0x0000, 733.62, 0x0000,
2016-2-27 23:30:00,722.485,0x0000, 722.485,0x0000,
2016-2-27 23:35:00,737.903,0x0000, 737.903,0x0000,
2016-2-27 23:40:00,725.911,0x0000, 725.911,0x0000,
2016-2-27 23:45:00,738.759,0x0000, 738.759,0x0000,
2016-2-27 23:50:00,728.481,0x0000, 728.481,0x0000,
2016-2-27 23:55:00,732.763,0x0000, 732.763,0x0000,
2016-2-28 00:00:00,731.05, 0x0000, 731.05, 0x0000,
2016-2-28 00:05:00,754.177,0x0000, 754.177,0x0000,
2016-2-28 00:10:00,767.881,0x0000, 767.881,0x0000,
2016-2-28 00:15:00,767.881,0x0000, 767.881,0x0000,
2016-2-28 00:20:00,764.455,0x0000, 764.455,0x0000,
2016-2-28 00:25:00,767.025,0x0000, 767.025,0x0000,
2016-2-28 00:30:00,776.447,0x0000, 776.447,0x0000,
2016-2-28 00:35:00,777.303,0x0000, 777.303,0x0000,
2016-2-28 00:40:00,779.016,0x0000, 779.016,0x0000,
2016-2-28 00:45:00,766.168,0x0000, 766.168,0x0000,
2016-2-28 00:50:00,767.881,0x0000, 767.881,0x0000,
2016-2-28 00:55:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-28 01:00:00,757.603,0x0000, 757.603,0x0000,
2016-2-28 01:05:00,769.594,0x0000, 769.594,0x0000,
2016-2-28 01:10:00,765.312,0x0000, 765.312,0x0000,
2016-2-28 01:15:00,763.599,0x0000, 763.599,0x0000,
2016-2-28 01:20:00,764.455,0x0000, 764.455,0x0000,
2016-2-28 01:25:00,764.455,0x0000, 764.455,0x0000,
2016-2-28 01:30:00,755.033,0x0000, 755.033,0x0000,
2016-2-28 01:35:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-28 01:40:00,747.325,0x0000, 747.325,0x0000,
2016-2-28 01:45:00,745.611,0x0000, 745.611,0x0000,
2016-2-28 01:50:00,754.177,0x0000, 754.177,0x0000,
2016-2-28 01:55:00,750.751,0x0000, 750.751,0x0000,
2016-2-28 02:00:00,753.32, 0x0000, 753.32, 0x0000,
2016-2-28 02:05:00,749.894,0x0000, 749.894,0x0000,
2016-2-28 02:10:00,751.607,0x0000, 751.607,0x0000,
2016-2-28 02:15:00,749.894,0x0000, 749.894,0x0000,
2016-2-28 02:20:00,737.903,0x0000, 737.903,0x0000,
2016-2-28 02:25:00,741.329,0x0000, 741.329,0x0000,
2016-2-28 02:30:00,745.611,0x0000, 745.611,0x0000,
2016-2-28 02:35:00,729.337,0x0000, 729.337,0x0000,
2016-2-28 02:40:00,734.477,0x0000, 734.477,0x0000,
2016-2-28 02:45:00,733.62, 0x0000, 733.62, 0x0000,
2016-2-28 02:50:00,730.194,0x0000, 730.194,0x0000,
2016-2-28 02:55:00,729.337,0x0000, 729.337,0x0000,
2016-2-28 03:00:00,725.911,0x0000, 725.911,0x0000,
2016-2-28 03:05:00,724.198,0x0000, 724.198,0x0000,
2016-2-28 03:10:00,722.485,0x0000, 722.485,0x0000,
2016-2-28 03:15:00,719.059,0x0000, 719.059,0x0000,
2016-2-28 03:20:00,718.202,0x0000, 718.202,0x0000,
2016-2-28 03:25:00,719.915,0x0000, 719.915,0x0000,
2016-2-28 03:30:00,705.354,0x0000, 705.354,0x0000,
2016-2-28 03:35:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-28 03:40:00,703.641,0x0000, 703.641,0x0000,
2016-2-28 03:45:00,711.35, 0x0000, 711.35, 0x0000,
2016-2-28 03:50:00,707.924,0x0000, 707.924,0x0000,
2016-2-28 03:55:00,702.785,0x0000, 702.785,0x0000,
2016-2-28 04:00:00,714.776,0x0000, 714.776,0x0000,
2016-2-28 04:05:00,702.785,0x0000, 702.785,0x0000,
2016-2-28 04:10:00,701.072,0x0000, 701.072,0x0000,
2016-2-28 04:15:00,703.641,0x0000, 703.641,0x0000,
2016-2-28 04:20:00,704.498,0x0000, 704.498,0x0000,
2016-2-28 04:25:00,695.933,0x0000, 696.789,0x0000,
2016-2-28 04:30:00,700.215,0x0000, 700.215,0x0000,
2016-2-28 04:35:00,702.785,0x0000, 702.785,0x0000,
2016-2-28 04:40:00,693.363,0x0000, 693.363,0x0000,
2016-2-28 04:45:00,694.219,0x0000, 694.219,0x0000,
2016-2-28 04:50:00,700.215,0x0000, 700.215,0x0000,
2016-2-28 04:55:00,690.793,0x0000, 690.793,0x0000,
2016-2-28 05:00:00,685.654,0x0000, 685.654,0x0000,
2016-2-28 05:05:00,693.363,0x0000, 693.363,0x0000,
2016-2-28 05:10:00,703.641,0x0000, 703.641,0x0000,
2016-2-28 05:15:00,695.076,0x0000, 695.076,0x0000,
2016-2-28 05:20:00,704.498,0x0000, 704.498,0x0000,
2016-2-28 05:25:00,704.498,0x0000, 704.498,0x0000,
2016-2-28 05:30:00,709.637,0x0000, 709.637,0x0000,
2016-2-28 05:35:00,705.354,0x0000, 705.354,0x0000,
2016-2-28 05:40:00,700.215,0x0000, 700.215,0x0000,
2016-2-28 05:45:00,719.915,0x0000, 719.915,0x0000,
2016-2-28 05:50:00,716.489,0x0000, 716.489,0x0000,
2016-2-28 05:55:00,713.063,0x0000, 713.063,0x0000,
2016-2-28 06:00:00,717.346,0x0000, 717.346,0x0000,
2016-2-28 06:05:00,729.337,0x0000, 729.337,0x0000,
2016-2-28 06:10:00,730.194,0x0000, 731.05, 0x0000,
2016-2-28 06:15:00,717.346,0x0000, 717.346,0x0000,
2016-2-28 06:20:00,722.485,0x0000, 722.485,0x0000,
2016-2-28 06:25:00,722.485,0x0000, 722.485,0x0000,
2016-2-28 06:30:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-28 06:35:00,723.342,0x0000, 723.342,0x0000,
2016-2-28 06:40:00,730.194,0x0000, 730.194,0x0000,
2016-2-28 06:45:00,728.481,0x0000, 728.481,0x0000,
2016-2-28 06:50:00,731.907,0x0000, 731.907,0x0000,
2016-2-28 06:55:00,738.759,0x0000, 738.759,0x0000,
2016-2-28 07:00:00,746.468,0x0000, 746.468,0x0000,
2016-2-28 07:05:00,748.181,0x0000, 748.181,0x0000,
2016-2-28 07:10:00,748.181,0x0000, 748.181,0x0000,
2016-2-28 07:15:00,753.32, 0x0000, 753.32, 0x0000,
2016-2-28 07:20:00,760.172,0x0000, 760.172,0x0000,
2016-2-28 07:25:00,765.312,0x0000, 765.312,0x0000,
2016-2-28 07:30:00,752.464,0x0000, 752.464,0x0000,
2016-2-28 07:35:00,775.59, 0x0000, 775.59, 0x0000,
2016-2-28 07:40:00,777.303,0x0000, 777.303,0x0000,
2016-2-28 07:45:00,769.594,0x0000, 769.594,0x0000,
2016-2-28 07:50:00,760.172,0x0000, 760.172,0x0000,
2016-2-28 07:55:00,735.333,0x0000, 735.333,0x0000,
2016-2-28 08:00:00,709.637,0x0000, 709.637,0x0000,
2016-2-28 08:05:00,696.789,0x0000, 696.789,0x0000,
2016-2-28 08:10:00,700.215,0x0000, 700.215,0x0000,
2016-2-28 08:15:00,680.515,0x0000, 680.515,0x0000,
2016-2-28 08:20:00,695.076,0x0000, 695.076,0x0000,
2016-2-28 08:25:00,689.08, 0x0000, 689.08, 0x0000,
2016-2-28 08:30:00,694.219,0x0000, 694.219,0x0000,
2016-2-28 08:35:00,697.646,0x0000, 697.646,0x0000,
2016-2-28 08:40:00,684.798,0x0000, 684.798,0x0000,
2016-2-28 08:45:00,696.789,0x0000, 696.789,0x0000,
2016-2-28 08:50:00,676.232,0x0000, 676.232,0x0000,
2016-2-28 08:55:00,677.089,0x0000, 677.089,0x0000,
2016-2-28 09:00:00,683.085,0x0000, 683.085,0x0000,
2016-2-28 09:05:00,686.511,0x0000, 686.511,0x0000,
2016-2-28 09:10:00,669.38, 0x0000, 669.38, 0x0000,
2016-2-28 09:15:00,682.228,0x0000, 682.228,0x0000,
2016-2-28 09:20:00,683.941,0x0000, 683.941,0x0000,
2016-2-28 09:25:00,676.232,0x0000, 676.232,0x0000,
2016-2-28 09:30:00,673.663,0x0000, 673.663,0x0000,
2016-2-28 09:35:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 09:40:00,671.95, 0x0000, 671.95, 0x0000,
2016-2-28 09:45:00,669.38, 0x0000, 669.38, 0x0000,
2016-2-28 09:50:00,678.802,0x0000, 678.802,0x0000,
2016-2-28 09:55:00,682.228,0x0000, 682.228,0x0000,
2016-2-28 10:00:00,683.941,0x0000, 683.941,0x0000,
2016-2-28 10:05:00,683.085,0x0000, 683.085,0x0000,
2016-2-28 10:10:00,683.085,0x0000, 683.085,0x0000,
2016-2-28 10:15:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 10:20:00,695.933,0x0000, 695.933,0x0000,
2016-2-28 10:25:00,689.08, 0x0000, 689.08, 0x0000,
2016-2-28 10:30:00,696.789,0x0000, 696.789,0x0000,
2016-2-28 10:35:00,678.802,0x0000, 678.802,0x0000,
2016-2-28 10:40:00,685.654,0x0000, 685.654,0x0000,
2016-2-28 10:45:00,689.08, 0x0000, 689.08, 0x0000,
2016-2-28 10:50:00,674.519,0x0000, 674.519,0x0000,
2016-2-28 10:55:00,654.819,0x0000, 654.819,0x0000,
2016-2-28 11:00:00,666.81, 0x0000, 666.81, 0x0000,
2016-2-28 11:05:00,641.115,0x0000, 641.115,0x0000,
2016-2-28 11:10:00,631.693,0x0000, 631.693,0x0000,
2016-2-28 11:15:00,627.41, 0x0000, 627.41, 0x0000,
2016-2-28 11:20:00,619.701,0x0000, 619.701,0x0000,
2016-2-28 11:25:00,619.701,0x0000, 619.701,0x0000,
2016-2-28 11:30:00,598.288,0x0000, 598.288,0x0000,
2016-2-28 11:35:00,576.875,0x0000, 576.875,0x0000,
2016-2-28 11:40:00,582.014,0x0000, 582.014,0x0000,
2016-2-28 11:45:00,588.866,0x0000, 588.866,0x0000,
2016-2-28 11:50:00,596.575,0x0000, 596.575,0x0000,
2016-2-28 11:55:00,594.862,0x0000, 594.862,0x0000,
2016-2-28 12:00:00,606.853,0x0000, 606.853,0x0000,
2016-2-28 12:05:00,620.558,0x0000, 620.558,0x0000,
2016-2-28 12:10:00,637.688,0x0000, 637.688,0x0000,
2016-2-28 12:15:00,643.684,0x0000, 643.684,0x0000,
2016-2-28 12:20:00,637.688,0x0000, 637.688,0x0000,
2016-2-28 12:25:00,648.823,0x0000, 648.823,0x0000,
2016-2-28 12:30:00,653.962,0x0000, 653.962,0x0000,
2016-2-28 12:35:00,663.384,0x0000, 663.384,0x0000,
2016-2-28 12:40:00,666.81, 0x0000, 666.81, 0x0000,
2016-2-28 12:45:00,671.093,0x0000, 671.093,0x0000,
2016-2-28 12:50:00,677.945,0x0000, 677.945,0x0000,
2016-2-28 12:55:00,671.093,0x0000, 671.093,0x0000,
2016-2-28 13:00:00,668.523,0x0000, 668.523,0x0000,
2016-2-28 13:05:00,671.093,0x0000, 671.093,0x0000,
2016-2-28 13:10:00,673.663,0x0000, 673.663,0x0000,
2016-2-28 13:15:00,675.376,0x0000, 675.376,0x0000,
2016-2-28 13:20:00,674.519,0x0000, 674.519,0x0000,
2016-2-28 13:25:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 13:30:00,688.224,0x0000, 688.224,0x0000,
2016-2-28 13:35:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 13:40:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 13:45:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 13:50:00,674.519,0x0000, 674.519,0x0000,
2016-2-28 13:55:00,675.376,0x0000, 675.376,0x0000,
2016-2-28 14:00:00,686.511,0x0000, 686.511,0x0000,
2016-2-28 14:05:00,673.663,0x0000, 673.663,0x0000,
2016-2-28 14:10:00,673.663,0x0000, 673.663,0x0000,
2016-2-28 14:15:00,675.376,0x0000, 675.376,0x0000,
2016-2-28 14:20:00,672.806,0x0000, 672.806,0x0000,
2016-2-28 14:25:00,671.093,0x0000, 671.093,0x0000,
2016-2-28 14:30:00,676.232,0x0000, 676.232,0x0000,
2016-2-28 14:35:00,687.367,0x0000, 687.367,0x0000,
2016-2-28 14:40:00,679.658,0x0000, 679.658,0x0000,
2016-2-28 14:45:00,689.08, 0x0000, 689.08, 0x0000,
2016-2-28 14:50:00,683.941,0x0000, 683.941,0x0000,
2016-2-28 14:55:00,688.224,0x0000, 688.224,0x0000,
2016-2-28 15:00:00,683.085,0x0000, 683.085,0x0000,
2016-2-28 15:05:00,683.085,0x0000, 683.085,0x0000,
2016-2-28 15:10:00,681.372,0x0000, 681.372,0x0000,
2016-2-28 15:15:00,689.937,0x0000, 689.937,0x0000,
2016-2-28 15:20:00,687.367,0x0000, 687.367,0x0000,
2016-2-28 15:25:00,695.076,0x0000, 695.076,0x0000,
2016-2-28 15:30:00,689.08, 0x0000, 689.08, 0x0000,
2016-2-28 15:35:00,687.367,0x0000, 687.367,0x0000,
2016-2-28 15:40:00,687.367,0x0000, 687.367,0x0000,
2016-2-28 15:45:00,695.933,0x0000, 695.933,0x0000,
2016-2-28 15:50:00,703.641,0x0000, 703.641,0x0000,
2016-2-28 15:55:00,697.646,0x0000, 697.646,0x0000,
2016-2-28 16:00:00,706.211,0x0000, 706.211,0x0000,
2016-2-28 16:05:00,710.494,0x0000, 710.494,0x0000,
2016-2-28 16:10:00,721.628,0x0000, 721.628,0x0000,
2016-2-28 16:15:00,724.198,0x0000, 724.198,0x0000,
2016-2-28 16:20:00,739.616,0x0000, 739.616,0x0000,
2016-2-28 16:25:00,738.759,0x0000, 738.759,0x0000,
2016-2-28 16:30:00,742.185,0x0000, 742.185,0x0000,
2016-2-28 16:35:00,740.472,0x0000, 740.472,0x0000,
2016-2-28 16:40:00,750.751,0x0000, 750.751,0x0000,
2016-2-28 16:45:00,745.611,0x0000, 745.611,0x0000,
2016-2-28 16:50:00,748.181,0x0000, 748.181,0x0000,
2016-2-28 16:55:00,731.907,0x0000, 731.907,0x0000,
2016-2-28 17:00:00,718.202,0x0000, 718.202,0x0000,
2016-2-28 17:05:00,713.92, 0x0000, 713.92, 0x0000,
2016-2-28 17:10:00,717.346,0x0000, 717.346,0x0000,
2016-2-28 17:15:00,710.494,0x0000, 710.494,0x0000,
2016-2-28 17:20:00,720.772,0x0000, 720.772,0x0000,
2016-2-28 17:25:00,716.489,0x0000, 716.489,0x0000,
2016-2-28 17:30:00,712.207,0x0000, 712.207,0x0000,
2016-2-28 17:35:00,716.489,0x0000, 716.489,0x0000,
2016-2-28 17:40:00,710.494,0x0000, 710.494,0x0000,
2016-2-28 17:45:00,724.198,0x0000, 724.198,0x0000,
2016-2-28 17:50:00,734.477,0x0000, 734.477,0x0000,
2016-2-28 17:55:00,727.624,0x0000, 727.624,0x0000,
2016-2-28 18:00:00,730.194,0x0000, 730.194,0x0000,
2016-2-28 18:05:00,746.468,0x0000, 746.468,0x0000,
2016-2-28 18:10:00,759.316,0x0000, 759.316,0x0000,
2016-2-28 18:15:00,766.168,0x0000, 766.168,0x0000,
2016-2-28 18:20:00,773.02, 0x0000, 773.02, 0x0000,
2016-2-28 18:25:00,770.451,0x0000, 770.451,0x0000,
2016-2-28 18:30:00,774.734,0x0000, 774.734,0x0000,
2016-2-28 18:35:00,771.307,0x0000, 771.307,0x0000,
2016-2-28 18:40:00,768.738,0x0000, 768.738,0x0000,
2016-2-28 18:45:00,780.729,0x0000, 780.729,0x0000,
2016-2-28 18:50:00,760.172,0x0000, 760.172,0x0000,
2016-2-28 18:55:00,755.89, 0x0000, 755.89, 0x0000,
2016-2-28 19:00:00,767.025,0x0000, 767.025,0x0000,
2016-2-28 19:05:00,770.451,0x0000, 770.451,0x0000,
2016-2-28 19:10:00,763.599,0x0000, 763.599,0x0000,
2016-2-28 19:15:00,761.885,0x0000, 761.885,0x0000,
2016-2-28 19:20:00,764.455,0x0000, 764.455,0x0000,
2016-2-28 19:25:00,757.603,0x0000, 757.603,0x0000,
2016-2-28 19:30:00,755.033,0x0000, 755.033,0x0000,
2016-2-28 19:35:00,767.881,0x0000, 767.881,0x0000,
2016-2-28 19:40:00,765.312,0x0000, 765.312,0x0000,
2016-2-28 19:45:00,761.885,0x0000, 761.885,0x0000,
2016-2-28 19:50:00,763.599,0x0000, 763.599,0x0000,
2016-2-28 19:55:00,757.603,0x0000, 757.603,0x0000,
2016-2-28 20:00:00,754.177,0x0000, 754.177,0x0000,
2016-2-28 20:05:00,760.172,0x0000, 760.172,0x0000,
